ID,governorate,age,name,gender
81173,Ismailia,78,April Montgomery,1
81174,Kafr Al sheikh,53,Steven Gentry,1
81175,Beheira,52,Heather Avila,0
81176,New Valley,25,James Boyer,1
81177,Beni Suef,79,Alisha Wright,1
81178,Sharkia,50,Adrienne Carter,0
81179,Qaliubiya,23,Ian Curtis,1
81180,Sharkia,46,Taylor Noble,1
81181,Cairo,21,Samantha Allen,1
81182,Damietta,49,Lori Mathis,0
81183,Minya,58,Justin Farley,0
81184,Fayoum,60,Stephanie Jensen,1
81185,Matrouh,63,Jeanette Baker,1
81186,Menofia,80,Emily Estrada,1
81187,Ismailia,64,Terry Lee,0
81188,Ismailia,67,Allison Brennan,1
81189,Gharbiya,23,Jeremy Wilson,0
81190,Red Sea,71,Allen Zuniga,0
81191,Suez,31,Daniel Rosales,1
81192,Cairo,52,Kiara Estrada,1
81193,North Sinai,42,Christopher Olsen,1
81194,Minya,26,Dylan Dickerson,0
81195,Beheira,26,Eric Smith,0
81196,Beni Suef,48,Alexander Price,0
81197,Ismailia,27,Daniel Anderson,1
81198,Damietta,57,Kelly Hansen,1
81199,Matrouh,41,Douglas Reed,0
81200,Matrouh,56,Beverly Barnett,1
81201,New Valley,70,Ashley Gomez,1
81202,Gharbiya,31,Bryan Robinson,0
81203,Gharbiya,35,Amanda Mccarthy,1
81204,Kafr Al sheikh,39,Shannon Williams,0
81205,Sharkia,23,Ryan Ross,0
81206,Aswan,18,Dakota Johnson,1
81207,Minya,33,Gabriel Washington,1
81208,Qaliubiya,62,Dustin Sloan,0
81209,Dakahlia,65,Ashley Everett,1
81210,Assiut,28,Karen Rodriguez,0
81211,Suez,28,Cheryl Woods,1
81212,Luxor,73,Vincent Lee,0
81213,Sohag,38,Justin Hughes,0
81214,Assiut,68,James Wiley,0
81215,Beni Suef,67,Daniel Kelly,0
81216,Cairo,66,Meghan Johnson,0
81217,Sohag,33,Douglas Boyer,1
81218,Dakahlia,39,Margaret Hoffman,1
81219,Gharbiya,60,Lisa Patel,1
81220,Menofia,24,Diane Keller,1
81221,Assiut,22,Susan Morgan,1
81222,Dakahlia,31,Rebecca Bernard,0
81223,Assiut,42,Alexander Taylor,0
81224,Ismailia,51,Valerie Stephens,1
81225,Cairo,50,Lindsey Palmer,0
81226,Aswan,46,Vickie Hernandez,0
81227,Fayoum,31,Samuel Anderson,0
81228,Luxor,23,Mary Lara,1
81229,Dakahlia,20,Luis Willis,0
81230,Red Sea,43,Veronica Cooper,0
81231,North Sinai,58,Carla Palmer,1
81232,Sohag,59,Grace Richardson,1
81233,Beni Suef,32,Joseph Noble,0
81234,Matrouh,47,Kim Montes,1
81235,Sohag,73,Teresa Pearson,1
81236,Damietta,60,Carolyn Dalton,1
81237,Port Said,23,Kimberly Jordan,0
81238,Suez,21,Nicholas Terrell,1
81239,Luxor,71,Mark Flores,1
81240,South Sinai,24,Sarah Cooper,1
81241,Sharkia,49,Laura Watkins,0
81242,Minya,72,Angelica Burch,1
81243,Cairo,63,Christopher Williams,1
81244,Dakahlia,19,Dr. Brandon Neal,0
81245,South Sinai,66,Phillip Andersen,0
81246,Gharbiya,25,Christopher Sullivan,0
81247,Sohag,75,Breanna Williams,0
81248,Luxor,39,Joseph Nichols,1
81249,Menofia,60,Cynthia Nguyen,0
81250,Beni Suef,32,Sandra Copeland,1
81251,Fayoum,67,Pam Vasquez,1
81252,Beni Suef,21,Samantha Patel,1
81253,Aswan,62,Adrienne Monroe,0
81254,Menofia,69,Travis Reynolds,0
81255,Port Said,29,Christine Wright,1
81256,Aswan,59,Aaron Hartman,0
81257,Suez,58,Kenneth Jackson,1
81258,Aswan,43,Craig Mejia,0
81259,Sharkia,40,Elizabeth Hansen,0
81260,New Valley,74,Rebecca Mckee,0
81261,Menofia,21,Jade Adkins,0
81262,Beheira,23,Francisco Miller,1
81263,Matrouh,56,Terri Hughes,1
81264,Ismailia,20,Jose Jefferson MD,0
81265,Assiut,29,Richard James,0
81266,Qaliubiya,54,Cynthia Powell,1
81267,Port Said,37,Megan Reed,1
81268,Damietta,71,Jeffrey Castaneda,1
81269,Aswan,80,Timothy Baker,1
81270,New Valley,34,Vincent Prince,1
81271,Giza,65,Nicole Evans,1
81272,Luxor,57,Thomas Singh,1
81273,Beheira,29,Gary Galvan,1
81274,Sharkia,76,Lindsay Pena,0
81275,Beni Suef,49,Colleen Bailey,0
81276,Sohag,43,Cameron Taylor,1
81277,Sharkia,20,Vanessa Wright MD,1
81278,South Sinai,62,Kevin Campbell,0
81279,Gharbiya,69,Anthony Chavez,1
81280,Matrouh,27,Richard Santiago,0
81281,Menofia,77,Matthew Jones,0
81282,Qaliubiya,48,Dawn Cunningham,1
81283,Cairo,28,Anne Wilson,1
81284,Suez,76,Rachel Nelson,1
81285,Luxor,61,Julie Phillips,1
81286,Red Sea,44,Joshua Mcfarland DVM,0
81287,Matrouh,33,Alison Anderson,1
81288,Cairo,20,Tracy Thompson,1
81289,Giza,43,Angela Lee,1
81290,Matrouh,76,Paige Kelly,1
81291,Damietta,50,Kimberly Campbell,1
81292,Fayoum,46,Heather Santiago,1
81293,Kafr Al sheikh,54,Megan Barrett,1
81294,Beni Suef,34,Lisa Thomas,0
81295,Port Said,60,Caroline Fitzgerald,1
81296,Kafr Al sheikh,25,Mark Caldwell,1
81297,Gharbiya,35,Paul Wood,1
81298,Gharbiya,55,Tara Glover,0
81299,Kafr Al sheikh,58,Anna Acevedo,0
81300,Beheira,58,Donald Cameron,1
81301,South Sinai,23,James Myers,0
81302,Beheira,45,Patricia Dawson,0
81303,Dakahlia,42,Gina Davis,0
81304,Ismailia,44,Hannah Barron,1
81305,Red Sea,31,Vincent Blevins,0
81306,Matrouh,34,Travis Bennett,1
81307,Qaliubiya,47,Becky Hughes,0
81308,New Valley,58,James Hernandez,0
81309,Assiut,61,Tracy Foster,0
81310,Kafr Al sheikh,54,Monica Robles PhD,0
81311,Cairo,28,Joseph Phelps,0
81312,Qaliubiya,73,Barbara Dean,0
81313,Minya,23,William Allen,1
81314,Qena,50,Dennis Walters,0
81315,Matrouh,63,Ann Sellers,0
81316,Cairo,18,Heather Reed,1
81317,Port Said,56,Taylor Khan,1
81318,Beni Suef,79,Monica Ryan,1
81319,Assiut,80,Ariel Clark,1
81320,Luxor,25,Jonathan Bolton,0
81321,Red Sea,27,George Contreras,0
81322,North Sinai,24,Carl Pruitt,0
81323,Qaliubiya,80,Zachary Sullivan,1
81324,Minya,51,Denise Murray,1
81325,Matrouh,77,Mr. Joshua Bell,0
81326,South Sinai,74,Janet Dawson,1
81327,Qena,60,Robert Dunlap,1
81328,North Sinai,24,Diane Rasmussen,1
81329,Port Said,54,Donna Sloan,1
81330,Qena,43,Timothy Casey,0
81331,Suez,61,Anna Wilkinson,1
81332,Alexandria,21,Daniel Chandler,1
81333,Qena,62,Jordan Wilson,0
81334,Aswan,36,Donald Rangel,1
81335,Beni Suef,46,Samuel Krueger,0
81336,Sharkia,54,Omar Johnson,1
81337,Sohag,27,Rebecca Wilson,0
81338,Beheira,39,Caleb Castro,0
81339,Ismailia,21,Dylan Burton,0
81340,Dakahlia,41,Anthony Shea,1
81341,Fayoum,30,Frank Richards,1
81342,Aswan,40,David Huynh,0
81343,Qaliubiya,43,Dennis Merritt,0
81344,Cairo,51,William Torres,1
81345,Alexandria,23,Ms. Donna Robinson DDS,0
81346,Luxor,43,Colin Hall,1
81347,Sohag,79,Linda Bennett,0
81348,South Sinai,38,Steven Perez,1
81349,Port Said,23,Gavin Brown,0
81350,Qaliubiya,73,Darin Hodge,0
81351,Matrouh,59,Patty Woods,0
81352,Giza,77,Mr. Benjamin Hartman,0
81353,North Sinai,44,Jesse Nichols,0
81354,Minya,36,Dana Harvey,0
81355,Gharbiya,72,Autumn Tucker,1
81356,Aswan,36,Shane Carroll,1
81357,Giza,50,Shelby Perry,0
81358,Kafr Al sheikh,59,Dennis White,1
81359,Matrouh,26,Jimmy Sexton,0
81360,Alexandria,74,Thomas Adams MD,0
81361,South Sinai,19,Melanie May,0
81362,Suez,67,James Diaz,1
81363,New Valley,45,Tracy Washington,0
81364,Luxor,38,Michele Green,1
81365,Alexandria,23,Kevin Huynh,1
81366,Luxor,72,Juan Murray,1
81367,Cairo,32,Ivan Blair,0
81368,Port Said,73,Kristy Evans,1
81369,Kafr Al sheikh,26,Laura Pineda,0
81370,Assiut,54,Susan Anderson,0
81371,Giza,71,Chad Watson,1
81372,Alexandria,63,Lindsey Ortiz,1
81373,South Sinai,25,Matthew Rice,1
81374,Damietta,38,William Davis,1
81375,Assiut,36,Travis Lowe,0
81376,Fayoum,72,James Garcia,0
81377,Qena,45,Whitney Fields,1
81378,North Sinai,72,Crystal Long,0
81379,Matrouh,56,Paul Hernandez,0
81380,Port Said,73,James Moses,0
81381,New Valley,57,Michael Johnson,0
81382,Sohag,57,Troy Waller,0
81383,Damietta,29,Joseph Phelps,0
81384,Beheira,52,Randall Chan,1
81385,Aswan,58,Shannon Compton,1
81386,Giza,23,Charles Taylor,1
81387,Red Sea,51,Ronnie Underwood,0
81388,Suez,41,Yvonne Wood,1
81389,New Valley,52,Daniel Morgan,1
81390,Aswan,20,David Wade DVM,1
81391,Menofia,19,Patrick Rhodes,1
81392,Qaliubiya,67,Daniel Richardson,0
81393,Luxor,44,Dalton Cross,1
81394,Menofia,71,Sara Hunt,1
81395,Cairo,56,Andrew Moore,0
81396,Luxor,35,Brandon Gaines,0
81397,Luxor,60,Joseph Parker,1
81398,Sharkia,39,Daniel Williams,1
81399,South Sinai,70,Heather Reed,1
81400,Suez,38,Angelica Smith,0
81401,Port Said,59,Heather Meyer,1
81402,Sohag,28,Lori Moss,1
81403,North Sinai,76,Tammy Alvarez,0
81404,Qena,70,William Wood,0
81405,Qaliubiya,43,Tanya Woods,0
81406,Suez,22,Jillian Rogers,1
81407,Assiut,27,Brian Black,0
81408,Sharkia,32,Alexis Powers,1
81409,Damietta,74,Adam Holt,1
81410,Giza,39,Anna Wilkinson,1
81411,Menofia,37,Heather Brooks,0
81412,Fayoum,50,Samuel Ryan,1
81413,Beni Suef,33,Kimberly Carroll,1
81414,Suez,39,Kelly Mcdonald,0
81415,Beheira,79,Alexandria Potter,1
81416,Gharbiya,18,Nancy Taylor,1
81417,Minya,34,Douglas Wilson,0
81418,Qaliubiya,52,Jamie Woods,0
81419,New Valley,54,Derek Smith,0
81420,Qena,32,Susan Shelton,0
81421,Matrouh,75,Christina Doyle,1
81422,Qaliubiya,62,Ashley Ortiz,0
81423,Giza,67,Amber Kidd,0
81424,Sharkia,66,Selena Lopez,0
81425,Minya,69,David Bradley,1
81426,Assiut,19,Joe Moody,1
81427,Luxor,80,John Acosta,0
81428,South Sinai,27,Larry Olson,0
81429,Giza,19,Jason Fernandez,1
81430,Cairo,70,Lance Burton,0
81431,Assiut,18,Miranda Dennis,0
81432,South Sinai,35,Joe Chambers,1
81433,Suez,35,Harold Evans,0
81434,Fayoum,30,Carol Contreras,1
81435,Fayoum,44,Meghan Martin,1
81436,Beheira,22,Amanda Williamson,1
81437,Fayoum,25,Chris Griffith,1
81438,Beheira,39,Brandi Wall,1
81439,Assiut,40,Steven Wilkerson,1
81440,Ismailia,70,Beth James,1
81441,Qaliubiya,58,Patrick Webster,1
81442,Beheira,54,Albert Jones,1
81443,Gharbiya,54,Allison Ellison,0
81444,Alexandria,51,Marissa Page,1
81445,Kafr Al sheikh,26,Christy Welch DDS,1
81446,Beni Suef,29,David Bailey,0
81447,Red Sea,18,Jacqueline Fry,1
81448,Qena,20,Craig Clarke,0
81449,Gharbiya,37,Kristen Myers,0
81450,Red Sea,42,Kathy Anderson,0
81451,New Valley,32,Deborah Aguilar,1
81452,Assiut,35,Candice Olsen,1
81453,Port Said,65,Melissa Jackson,1
81454,Fayoum,26,Dawn Perry,1
81455,Dakahlia,52,Christopher Garcia,0
81456,Matrouh,64,Jessica Nguyen,1
81457,Fayoum,73,Alan James,0
81458,Ismailia,75,Latoya Murphy,1
81459,Cairo,78,Carla Meadows,1
81460,New Valley,30,Christopher Glass,0
81461,Beheira,57,Sophia Stevens,1
81462,Matrouh,21,Daniel Fernandez,0
81463,Aswan,37,Oscar Anderson,0
81464,North Sinai,73,Meagan Harrington,1
81465,Menofia,80,Carrie Mercer,0
81466,Assiut,59,Albert Keller,1
81467,New Valley,45,Brett Moore,1
81468,Matrouh,47,Jocelyn Erickson,1
81469,Assiut,55,Paul Brown,1
81470,Aswan,35,Cheryl Lucero,0
81471,Dakahlia,28,Joe Freeman,1
81472,Sohag,21,Jeffrey Green,0
81473,North Sinai,38,John Acosta,0
81474,Kafr Al sheikh,60,Richard Alvarez,1
81475,Menofia,80,Jeff Anderson,1
81476,Beheira,62,Steven Jordan,0
81477,South Sinai,76,Nicole Huang,0
81478,Cairo,20,Amy Golden,0
81479,Port Said,24,Taylor Boyle,1
81480,Port Said,79,Breanna Williams,1
81481,Port Said,77,Gregory Wood,0
81482,Sohag,50,Christy Rivera,0
81483,South Sinai,72,Samantha Fields,0
81484,Fayoum,56,Jessica Ford,1
81485,Aswan,68,William Cole,1
81486,Matrouh,29,Dennis Berry,0
81487,Damietta,72,Angela Miller,1
81488,Qaliubiya,34,Scott Banks,0
81489,North Sinai,47,Audrey Vega,0
81490,Dakahlia,41,Kristen Griffin,0
81491,Menofia,18,Corey Vincent,1
81492,Beni Suef,70,Joseph Castillo,1
81493,Qaliubiya,43,Steven Davis,0
81494,Sohag,33,Caleb Hansen,0
81495,Beheira,46,Samantha Rogers,1
81496,Gharbiya,74,Tracey Thomas,1
81497,Sharkia,51,Alexander Cole DVM,1
81498,Qena,35,Ruth Page,1
81499,Port Said,38,William Moreno,0
81500,New Valley,57,Holly Davis,1
81501,Fayoum,29,James Huber,0
81502,Luxor,48,Susan Hicks,1
81503,Suez,69,Victoria Hutchinson,1
81504,Beheira,33,Whitney Ford,1
81505,Qena,34,Christopher Fisher,1
81506,Ismailia,80,Catherine Hunter,0
81507,South Sinai,54,Darren Brown,0
81508,Damietta,54,Richard Page,0
81509,Matrouh,62,Peter Bennett,0
81510,Luxor,40,Adam Cline,1
81511,Sohag,27,Veronica Cooper,0
81512,Suez,41,Edward Bush,1
81513,New Valley,43,Bryan Stevens,0
81514,Dakahlia,78,Shelly Kirk,0
81515,Luxor,27,Jasmine Koch,1
81516,Aswan,76,Jason Scott,1
81517,Port Said,53,Thomas Dorsey,1
81518,Assiut,33,Nicole Garcia,0
81519,Aswan,80,Carlos Jones,1
81520,Sohag,30,Douglas Johnson,0
81521,Kafr Al sheikh,57,Yvonne Brown DDS,1
81522,Minya,72,Miguel Campbell,0
81523,Suez,77,Matthew Santiago,0
81524,Qaliubiya,50,Richard Porter,0
81525,Qena,29,Emily Martinez,0
81526,Luxor,21,Melinda Haynes,0
81527,Port Said,41,Alexandra Mendez,0
81528,Sohag,31,Erin Coffey,1
81529,Ismailia,22,Mathew Scott,0
81530,Ismailia,23,Lauren Robinson,0
81531,Ismailia,76,Jody Frazier,0
81532,Ismailia,61,Karen Perkins,0
81533,North Sinai,59,Pamela Mason,1
81534,Beni Suef,76,Patricia Carter,1
81535,Luxor,31,Roberto Gonzalez,0
81536,Sohag,37,Rebecca Brown,0
81537,Assiut,44,Ronald Rollins,1
81538,Beni Suef,47,Jasmine Sanchez,1
81539,Fayoum,66,Mary Porter,1
81540,Luxor,32,Thomas Figueroa Jr.,1
81541,Beheira,50,Mason Moore,1
81542,Sharkia,59,Amanda Armstrong,1
81543,South Sinai,69,Lauren Brown,1
81544,Ismailia,47,Brian Shields,0
81545,Red Sea,46,Karen Woods,1
81546,Red Sea,57,Angela Simpson,1
81547,Sohag,74,Sean Wilkerson,0
81548,Port Said,50,Sharon Miller,0
81549,Fayoum,30,Bonnie Scott,1
81550,Port Said,70,Todd Moreno,0
81551,Aswan,71,Nicole Murray,1
81552,Port Said,47,Tyler Moss,0
81553,Assiut,57,Anna Bailey,0
81554,Matrouh,41,Crystal Brooks,1
81555,Sharkia,41,Michael Hendricks,0
81556,Sohag,50,Paul Nichols,1
81557,Beheira,51,Claire Johnson,1
81558,Sharkia,71,Benjamin Macias Jr.,0
81559,South Sinai,71,Laura Perry,1
81560,South Sinai,54,Stephanie Ball,0
81561,Damietta,62,Jeffrey Mayer,0
81562,Sharkia,79,Alyssa James,1
81563,Menofia,35,Sherry Jensen,1
81564,Damietta,52,Austin Johnson,1
81565,North Sinai,31,Carlos Pierce,1
81566,Minya,18,Dennis Norris,1
81567,Minya,76,Natalie Brown,1
81568,North Sinai,63,Kenneth Nelson,0
81569,New Valley,20,Nicole Murray,1
81570,Beheira,69,Samantha Miller,0
81571,Kafr Al sheikh,48,Isabella Wolfe,1
81572,North Sinai,19,Mrs. Christine Mccormick DDS,0
81573,Cairo,44,Brittany Contreras,0
81574,Qaliubiya,22,Cynthia Pearson,1
81575,South Sinai,65,Dawn Fitzgerald,0
81576,Suez,25,Kristen Kim,1
81577,Assiut,54,Jimmy Vazquez,1
81578,Menofia,77,Brenda Hunter,0
81579,Cairo,45,Ryan Mueller,1
81580,Luxor,21,Wayne Garner,0
81581,Luxor,18,Robin Adams,0
81582,Minya,75,Angela Owens,1
81583,Cairo,78,Lindsey Abbott,1
81584,Luxor,51,Nicholas Baker,1
81585,Alexandria,77,Karen Garza,0
81586,Cairo,48,Brandy Chambers,1
81587,North Sinai,47,Bryan Barnes,0
81588,Damietta,23,Brett Gonzalez,0
81589,Menofia,29,Alan Perkins,0
81590,Beni Suef,78,Sara Tucker,0
81591,Sohag,34,Amy Taylor,0
81592,Gharbiya,29,Gabriella Petersen,0
81593,Qaliubiya,45,Ryan Williams,0
81594,Red Sea,19,Brian Black,1
81595,Sohag,37,Bryan Dean,0
81596,Alexandria,23,John Williams,1
81597,Fayoum,72,Sandra Avila,0
81598,Matrouh,31,Cameron Romero,0
81599,Port Said,55,David Schmidt,0
81600,Ismailia,28,Amanda Giles,1
81601,North Sinai,70,Brandy Campbell,0
81602,Qaliubiya,19,Mark Smith,0
81603,Port Said,57,Carrie Valdez,1
81604,Sohag,65,Joan Owens,1
81605,Assiut,79,Christopher Wang,0
81606,Kafr Al sheikh,49,Michelle Baker,0
81607,Dakahlia,73,Shawn Stewart,0
81608,Assiut,60,Melinda Washington,1
81609,Alexandria,21,Grace Richardson,0
81610,Assiut,67,Harold Carter,1
81611,Sohag,78,Scott Watkins,1
81612,Assiut,64,Jessica Solis,1
81613,Qena,55,Stephen Torres,0
81614,Port Said,34,Sara Sullivan,1
81615,Damietta,69,Emily Shaffer,0
81616,Giza,44,Dustin Dawson,1
81617,Matrouh,51,Noah Young,1
81618,Luxor,62,Lauren Cooper,0
81619,Damietta,79,Emily Erickson,0
81620,New Valley,46,Matthew Washington,1
81621,Assiut,24,Amber Wells,0
81622,Minya,68,Brian Yates,1
81623,Red Sea,43,Carla Meadows,0
81624,Assiut,39,Tracey West,0
81625,New Valley,27,Jesse Boyle,0
81626,Menofia,30,Sandra Graves,0
81627,Beni Suef,59,Tracy Anderson,1
81628,Fayoum,52,Michelle Rodriguez,1
81629,Qaliubiya,47,Keith Day,1
81630,Giza,50,Erika King,1
81631,Matrouh,63,Patrick Lynn,0
81632,Fayoum,52,Joshua Huber,0
81633,Luxor,78,Mary Fleming,1
81634,South Sinai,34,Jonathan Kelly,1
81635,New Valley,56,Brandy Lewis,0
81636,Sharkia,31,Andrea Johnson,0
81637,Qena,35,Steven Jordan,1
81638,Qaliubiya,72,Ernest Diaz,1
81639,Damietta,50,Brandy Lewis,0
81640,New Valley,79,Natasha Bush,0
81641,Minya,62,Kristin Fuentes,1
81642,Kafr Al sheikh,49,Amanda Castaneda,0
81643,Assiut,27,Martin Thomas,1
81644,Menofia,52,Denise Pruitt,1
81645,Giza,58,Alexander Baker,1
81646,New Valley,18,Nicole Sanchez,0
81647,Suez,57,Christopher Charles,1
81648,Gharbiya,48,Rebecca Martinez,1
81649,Alexandria,29,Dorothy Jones,1
81650,North Sinai,36,Cody Carey,1
81651,Qena,37,Katherine Roberson,1
81652,Giza,53,John Saunders,1
81653,Minya,80,Mr. Joshua Bell,0
81654,Qena,22,Rachael Mcclain,1
81655,North Sinai,25,Deanna Nelson,1
81656,South Sinai,44,Darren Mckinney,1
81657,Red Sea,31,Daniel Monroe,1
81658,Giza,23,Kevin Hall,1
81659,Matrouh,21,Kevin Davis,0
81660,Qaliubiya,35,Anthony Frye,1
81661,Suez,32,Jeffrey Baker,1
81662,Red Sea,21,Zachary English,0
81663,North Sinai,27,Jackie Ross,1
81664,Red Sea,27,Dylan Reid,1
81665,Aswan,37,Melanie Roberson,1
81666,Giza,56,Candice Mays,1
81667,Menofia,50,Heather Jones,1
81668,Fayoum,73,Justin Goodman,0
81669,Dakahlia,76,Kathy Martinez,0
81670,Minya,36,Michael Greer,0
81671,Aswan,67,Ryan Norton,1
81672,Fayoum,47,Mrs. Ashley Norman DDS,0
81673,Fayoum,40,Robert Delgado,1
81674,Beheira,66,Valerie Deleon,0
81675,Qena,32,Kevin Green,0
81676,Luxor,21,Jonathan Flores,1
81677,South Sinai,35,Julian Fletcher,0
81678,Menofia,28,Kaylee Wright,1
81679,Aswan,63,Christine Donovan,1
81680,South Sinai,48,Joel Williams,0
81681,Fayoum,52,Chelsey Wilson,1
81682,South Sinai,38,Sydney Williams,1
81683,Red Sea,54,Nathan Mitchell,0
81684,North Sinai,42,Jay Moran,1
81685,Luxor,32,Natasha Bush,0
81686,Giza,51,Lauren Riddle,1
81687,Matrouh,61,Samuel Jones,0
81688,Damietta,72,Mr. Robert Phillips,0
81689,Dakahlia,57,Mr. Michael Allen,0
81690,New Valley,61,Joseph Knapp,0
81691,Kafr Al sheikh,57,Steven Garrett,1
81692,North Sinai,23,Shannon Carter,1
81693,Minya,43,Barry Butler,0
81694,Beni Suef,40,Cynthia Alvarez,0
81695,Qaliubiya,57,Kathryn Green,1
81696,Dakahlia,43,Andrew Williamson,0
81697,Aswan,50,Emily Carter,0
81698,Beheira,41,Mr. Jordan Yoder,1
81699,South Sinai,67,Bryan Dean,1
81700,Beni Suef,77,James Hunter,0
81701,Kafr Al sheikh,30,William Oconnor,1
81702,Gharbiya,34,William Rogers,0
81703,Port Said,75,Dale Walker,1
81704,Minya,54,Victoria Mcfarland,1
81705,Qaliubiya,18,David Blair,1
81706,Gharbiya,68,Sara Wilkins,1
81707,Qaliubiya,50,Heather Mann,1
81708,Luxor,36,Kelly Cruz,1
81709,Cairo,38,Sabrina Weber,1
81710,Sohag,78,Timothy Clark,1
81711,Suez,65,Wanda Simmons,1
81712,North Sinai,68,Michael Anderson,0
81713,Red Sea,76,Russell Heath,0
81714,Fayoum,21,Debra Poole,1
81715,Dakahlia,19,Mandy Garcia,0
81716,Fayoum,50,Veronica Banks,0
81717,Qena,40,Bailey Lane,0
81718,South Sinai,47,Arthur Contreras,0
81719,Qaliubiya,41,Ashley Sutton,1
81720,Aswan,80,Jeremy Harvey,0
81721,Sharkia,43,Carmen Roman,1
81722,Suez,34,Ashley Mitchell,0
81723,Gharbiya,79,Anthony Frederick,1
81724,Menofia,64,Steven Anderson,0
81725,Kafr Al sheikh,43,Alyssa Whitehead,1
81726,Kafr Al sheikh,77,Tiffany Pruitt,1
81727,Sohag,72,David Jimenez,0
81728,Giza,34,Mary Cline,1
81729,Sharkia,46,Bruce Bowen,0
81730,Fayoum,45,Emily Hill,1
81731,Assiut,35,Eric Wallace,0
81732,Giza,27,Linda Miller,1
81733,Qaliubiya,63,Luke Nguyen,0
81734,Damietta,50,Tonya Prince,1
81735,Kafr Al sheikh,25,Benjamin Chapman,0
81736,Giza,68,Christina Nunez,1
81737,Beni Suef,53,Eric Dawson,1
81738,Minya,57,Jeffrey Bird,0
81739,Minya,50,Heather Meyer,1
81740,Sharkia,34,Nicole White,0
81741,Beni Suef,62,Krista Cunningham,1
81742,Kafr Al sheikh,29,Seth Delgado,1
81743,Assiut,63,Christopher Diaz,0
81744,Kafr Al sheikh,47,Robert Porter,0
81745,Beheira,68,Anthony Brown,0
81746,Aswan,54,Sandra Hill,1
81747,Beheira,24,Todd Bush,0
81748,Cairo,54,Dennis Perry,0
81749,Luxor,26,Daniel Harris,0
81750,Sohag,64,Francisco Mitchell,1
81751,Beheira,67,John Carrillo,1
81752,South Sinai,18,Matthew Robertson,1
81753,North Sinai,54,Kyle Collins,0
81754,Port Said,53,Elizabeth Ortiz,1
81755,Assiut,19,Jimmy Carlson,1
81756,Alexandria,54,Stephanie Martin,0
81757,Red Sea,57,Billy Fuentes,1
81758,Sohag,42,Kathleen Rodriguez,1
81759,Beheira,28,Jason Braun,0
81760,Assiut,29,Peggy Murillo,0
81761,New Valley,77,Matthew Valdez,0
81762,Fayoum,55,James Horn,1
81763,Dakahlia,75,Alyssa Johnson,0
81764,South Sinai,46,Jacob Daniel,0
81765,Gharbiya,35,Richard Valencia,1
81766,Alexandria,48,Joseph Parker,1
81767,Suez,65,Dennis Sherman,0
81768,Giza,22,Steven Tucker,0
81769,Suez,47,Elizabeth Torres,0
81770,Port Said,68,Karen Martinez,0
81771,Fayoum,52,Jason Baker,1
81772,Gharbiya,54,Keith Nelson,1
81773,Dakahlia,29,Sarah Smith,1
81774,Cairo,39,Michael Ruiz,0
81775,Assiut,72,Adrienne Myers,1
81776,Luxor,50,Joshua Perry,1
81777,North Sinai,66,Douglas Cooper,1
81778,Dakahlia,30,Roberto Kelley,1
81779,Sharkia,55,Mrs. Christine Mccormick DDS,0
81780,Aswan,64,Stephanie Johnston,0
81781,Assiut,54,Kevin Lee,0
81782,Giza,38,Barry Butler,0
81783,Giza,37,Nicholas Medina DDS,0
81784,Fayoum,46,Yvonne Murphy,1
81785,South Sinai,32,Megan Mason,0
81786,Red Sea,26,Brandon Estrada,0
81787,Aswan,29,Laura Singh,0
81788,Ismailia,76,Jennifer Johnson,0
81789,Damietta,77,Jessica Roberts,1
81790,Giza,74,David Crawford,0
81791,Gharbiya,66,Mark Soto,0
81792,Beni Suef,68,Mr. Kevin Jones,1
81793,Red Sea,78,Kenneth Green,1
81794,Cairo,77,Sierra Ramirez,0
81795,Gharbiya,54,Jordan Cohen,0
81796,Gharbiya,33,Felicia Rogers,0
81797,Ismailia,63,Holly Willis,0
81798,Fayoum,53,Andrea Hughes,0
81799,Cairo,28,Carmen Johnson,1
81800,North Sinai,46,Jessica Haley,1
81801,Damietta,75,Ariel Stevens,0
81802,Qaliubiya,58,Michael Simmons,0
81803,Gharbiya,40,Shawn Hall,0
81804,Dakahlia,34,Kevin Martin,0
81805,Dakahlia,72,John Joseph,0
81806,Luxor,21,Monica King,1
81807,South Sinai,50,Marilyn Green,0
81808,Damietta,79,Dustin Dawson,0
81809,New Valley,80,Lisa Schwartz,0
81810,Gharbiya,32,Anna May,1
81811,Dakahlia,62,Michael Hernandez,0
81812,Assiut,66,Melissa Salinas,1
81813,Aswan,69,Joseph Hunt,0
81814,Matrouh,63,Donald Davis,0
81815,Aswan,47,Travis Bennett,1
81816,Cairo,69,Heather Patel,0
81817,New Valley,73,Brittany Murray,1
81818,North Sinai,18,John Turner,0
81819,North Sinai,28,Kayla Gomez,0
81820,Port Said,79,Catherine Hunter,1
81821,Qaliubiya,38,Thomas Banks,0
81822,North Sinai,33,Amanda Mitchell,0
81823,Giza,55,Jonathan Parker,0
81824,Sharkia,60,Brian Hoffman,1
81825,Giza,43,James Gonzales,0
81826,Alexandria,49,Michael Smith,0
81827,Sohag,75,Marie Cole,1
81828,Qaliubiya,76,Matthew Zimmerman,1
81829,Luxor,35,Dawn Owens,1
81830,Beheira,30,Mr. David Nelson,0
81831,Qena,54,Caitlin Todd,1
81832,Menofia,70,Cassandra Jordan,0
81833,Giza,60,Robert Welch,0
81834,Fayoum,37,Charles Mccullough,0
