ID,governorate,age,name,gender
98578,Matrouh,35,Matthew Osborne,1
98579,South Sinai,46,Jason Brown,1
98580,Alexandria,78,Emily Atkins,0
98581,Menofia,40,Mark Thornton,1
98582,Assiut,63,James Sharp,1
98583,New Valley,48,Joseph Tucker,0
98584,Beni Suef,48,Kristen Gross,1
98585,North Sinai,76,Ryan Fisher,0
98586,Damietta,53,Shane Martin,1
98587,Ismailia,25,Catherine Hobbs,1
98588,New Valley,72,Pamela White,1
98589,Qaliubiya,75,Michael Mckinney,0
98590,Cairo,66,John Warren,1
98591,Alexandria,77,Andre Brooks,1
98592,Dakahlia,46,Michael Meyer,0
98593,Dakahlia,29,Mary Davies,0
98594,Giza,38,Paul Patterson,1
98595,Beni Suef,64,Melody Guzman,1
98596,Assiut,60,Anna Russell MD,1
98597,Menofia,33,Jose Knox,0
98598,Beheira,77,Julia Wise,1
98599,Aswan,28,Morgan Cameron,0
98600,Assiut,55,Kelly Strickland,1
98601,Damietta,22,Alexandra Davis,1
98602,Alexandria,44,Ronnie Bailey,1
98603,Qena,60,Cory Barrera,0
98604,Alexandria,79,Lori Harmon,1
98605,New Valley,26,Amber Washington,0
98606,Port Said,45,Cathy Reynolds,1
98607,Kafr Al sheikh,74,Mary Burns,0
98608,Matrouh,30,David Warren,0
98609,Red Sea,44,Catherine Rodriguez,1
98610,Sharkia,21,Anthony Lopez,0
98611,Sohag,62,Samantha Fields,0
98612,Qena,30,Timothy Rivera,0
98613,Beheira,78,Justin Wolfe,0
98614,New Valley,72,Karen Rogers,0
98615,Damietta,47,Patty Woods,0
98616,Gharbiya,18,Jason Hall,0
98617,Menofia,66,Jodi Garcia,0
98618,Dakahlia,67,Laurie Howell,1
98619,Kafr Al sheikh,35,Christopher Watkins,1
98620,Gharbiya,34,Randy Smith,1
98621,Damietta,40,Andrea Brown,0
98622,Gharbiya,72,Elizabeth Gilmore,0
98623,Gharbiya,27,Thomas Taylor,0
98624,Damietta,70,Tyler May,1
98625,Gharbiya,38,Brett Foster,0
98626,Alexandria,41,Timothy Gordon,0
98627,Ismailia,47,Alexandra Brown,1
98628,Kafr Al sheikh,50,Robert Newman,1
98629,Luxor,75,Alexa Kim,1
98630,Aswan,51,Benjamin Gomez,1
98631,Luxor,63,Martin Carpenter,1
98632,Matrouh,47,Kelli Smith,0
98633,Fayoum,78,Nicole Woods,1
98634,Aswan,47,Derrick Green,0
98635,Beni Suef,75,Amy Cochran,1
98636,New Valley,32,Ashley Cooper,1
98637,South Sinai,43,Tim Nelson,1
98638,Alexandria,68,James Smith,1
98639,North Sinai,28,Marcia Dickerson,1
98640,Dakahlia,76,Morgan Mcdonald,0
98641,Fayoum,59,Katrina Colon,1
98642,Port Said,30,Shawn Brooks,1
98643,Red Sea,58,Vincent Prince,1
98644,Gharbiya,71,Stephen Jackson,1
98645,Assiut,49,Harold Evans,0
98646,Menofia,60,Savannah Daniels,1
98647,Sharkia,27,Daniel Contreras,0
98648,Kafr Al sheikh,46,Michele Patterson,0
98649,Suez,60,Michael Rollins,1
98650,Dakahlia,24,Andrew Hall,1
98651,Assiut,28,Teresa Sanchez,0
98652,Sohag,79,Sarah Adkins,0
98653,Qaliubiya,65,Shawn Hall,0
98654,Kafr Al sheikh,67,Vanessa Cooper,0
98655,Sohag,39,Nina Jordan,0
98656,Cairo,34,Anthony Burgess,0
98657,Ismailia,25,Scott Carlson,0
98658,Dakahlia,33,Sheri Williams,0
98659,Minya,31,Amy Cochran,1
98660,Assiut,27,Sarah Johnson,0
98661,Aswan,22,Victor Davis,0
98662,Qaliubiya,46,Michael Wilson,1
98663,Qaliubiya,49,Russell Smith,1
98664,Damietta,30,Jody Frazier,1
98665,Kafr Al sheikh,64,Luis Willis,0
98666,Matrouh,18,Tom Torres,0
98667,Red Sea,29,Jose Williams,0
98668,Giza,73,Robert Stokes,1
98669,Red Sea,30,Christopher Larson,0
98670,Ismailia,62,James Dunlap,0
98671,Alexandria,61,Elizabeth Carrillo,0
98672,Red Sea,19,Jeanette Baker,0
98673,Matrouh,24,David Morgan,0
98674,Beni Suef,35,Paul Nichols,1
98675,Beni Suef,67,Robin Bradford,1
98676,Ismailia,25,Brenda Forbes,1
98677,Matrouh,47,Rhonda Mcgrath,1
98678,Kafr Al sheikh,35,Valerie Franklin,0
98679,New Valley,42,Garrett Reid,0
98680,Suez,41,Gabriel Molina,0
98681,Qena,68,Maxwell Kelly,0
98682,Cairo,68,Angela Goodman,1
98683,Assiut,64,Ashley Davis,1
98684,Fayoum,40,Shannon Johnson DVM,0
98685,Menofia,20,Lisa Mcdowell,0
98686,Red Sea,19,Justin Walters,1
98687,Sohag,70,Johnny Jacobson,0
98688,Cairo,28,Deborah Page,1
98689,Dakahlia,80,Mr. William Smith,1
98690,Luxor,27,Paul Figueroa,0
98691,Kafr Al sheikh,48,Jonathan Silva,1
98692,Damietta,31,Eddie Arnold,0
98693,North Sinai,22,Brenda Smith,0
98694,Sohag,66,Tony Edwards,0
98695,Sohag,27,David Estrada,1
98696,Suez,65,Alexander Blankenship,0
98697,Cairo,26,Thomas Smith,1
98698,Beni Suef,39,Douglas Howard,1
98699,Minya,39,Tony Woods,0
98700,Matrouh,69,Teresa Reed,0
98701,Aswan,73,Jessica Sullivan,0
98702,Qena,27,Scott Salazar,0
98703,Giza,54,Stephanie Ryan,0
98704,Assiut,78,Lisa Thompson,0
98705,Alexandria,22,Julian Fletcher,0
98706,Suez,68,John Gonzales,0
98707,North Sinai,63,Robin Diaz,1
98708,Dakahlia,75,Brenda Wilkins,0
98709,South Sinai,63,Juan Mitchell,1
98710,Alexandria,72,Denise Jones,0
98711,Giza,55,Mark Steele,0
98712,Kafr Al sheikh,34,Alyssa Chen,1
98713,Alexandria,62,Stacy Fitzgerald,0
98714,Alexandria,70,Angela Howard,1
98715,Cairo,68,Jeff Hendricks,1
98716,New Valley,39,Natasha Romero,1
98717,Fayoum,58,Adam Chambers,1
98718,Assiut,27,Elizabeth Webb,1
98719,Menofia,65,George Gutierrez,1
98720,New Valley,41,Nicole Terry,0
98721,Assiut,65,Sarah Jones,0
98722,Beheira,60,Cynthia Patterson,1
98723,Minya,31,Rodney Perez,1
98724,Luxor,19,Troy Barrera,0
98725,Minya,43,Brian Phillips,1
98726,Suez,55,Anthony Smith,1
98727,Beni Suef,29,Karl Nichols,0
98728,Dakahlia,49,Daniel Barrett,0
98729,Sharkia,61,William Mcmahon,1
98730,Luxor,71,Lindsay Hogan,0
98731,Menofia,74,Natalie Richard,0
98732,Aswan,67,Denise Bennett,0
98733,Alexandria,74,Maurice Dominguez,1
98734,Fayoum,29,Jerry Harris,0
98735,Beni Suef,49,Heather Aguilar,0
98736,Qena,36,Justin Hampton,0
98737,Matrouh,30,Michelle Patel,0
98738,Dakahlia,30,Lynn Manning,1
98739,Kafr Al sheikh,66,Debbie Juarez,0
98740,South Sinai,61,Jeffrey Buchanan,1
98741,New Valley,28,Chad Patterson,0
98742,Damietta,32,Jocelyn Erickson,0
98743,Alexandria,79,Jamie Schultz,1
98744,Qaliubiya,77,Anthony Edwards,0
98745,Cairo,60,Amy Ochoa,0
98746,Red Sea,75,James Irwin,0
98747,Matrouh,67,Christopher Vargas,1
98748,Sharkia,69,Matthew Hunt,0
98749,Qena,36,Jeanne Williams,1
98750,Matrouh,19,Shane Sullivan,0
98751,Kafr Al sheikh,51,Noah Parrish,1
98752,Luxor,39,Rebecca Hayden,0
98753,Aswan,67,Lisa Hill,1
98754,Qena,58,Beth James,1
98755,Cairo,29,Morgan Anderson,0
98756,New Valley,47,Sara Logan,0
98757,South Sinai,58,Christopher Scott,0
98758,Qaliubiya,23,Terry Edwards,1
98759,Fayoum,52,Laura Daniel,1
98760,Red Sea,27,Savannah Daniels,1
98761,Beni Suef,22,Alexis Mathis,0
98762,Dakahlia,60,Mary Pierce,1
98763,Port Said,56,Maria Weber,1
98764,Fayoum,67,Isaac White,1
98765,Beheira,26,Olivia Nelson,0
98766,Assiut,74,Heather Holland,0
98767,Minya,31,Robert Archer DVM,1
98768,South Sinai,78,Lauren Reese,1
98769,Minya,44,Derek Mcmillan,1
98770,Gharbiya,41,Maureen Smith,1
98771,Fayoum,71,Diane Parks,1
98772,New Valley,76,Steven Jackson,0
98773,Matrouh,58,Jessica Copeland,0
98774,Red Sea,73,Amanda Ball,0
98775,Dakahlia,68,Lynn Waller,1
98776,Alexandria,67,Jerry Gutierrez,0
98777,Ismailia,64,Charles Jones,0
98778,Damietta,36,Angelica Smith,0
98779,Suez,46,Jacob Flores,0
98780,Menofia,77,Diane Allen,1
98781,Giza,79,Teresa Davis,0
98782,Dakahlia,59,Stephen Gonzalez,0
98783,Qena,22,Caitlin Brown,0
98784,Beheira,50,Ashley Campbell,1
98785,Dakahlia,59,Mary Hood,1
98786,Suez,56,Jill Logan,1
98787,Dakahlia,22,Barry Maldonado,0
98788,Sohag,43,Kenneth Reese,0
98789,Sohag,48,Jason Middleton,0
98790,Menofia,44,Bruce Nielsen,0
98791,Alexandria,32,David Bates,0
98792,Cairo,37,John French,1
98793,Sohag,64,Samantha Patel,0
98794,Sohag,70,Amanda Lewis,1
98795,Beni Suef,29,Shane Sullivan,0
98796,Giza,26,Amy White,1
98797,Ismailia,33,Jordan Parsons,0
98798,Beheira,24,Donna Miller,1
98799,South Sinai,74,Johnny Larsen,0
98800,Minya,51,Mark Shaw,1
98801,South Sinai,75,Keith Smith,0
98802,Fayoum,66,Anna Larson,0
98803,Alexandria,32,Edwin Williams,1
98804,Suez,46,Matthew Rogers,0
98805,Assiut,46,Mrs. Jacqueline Wallace,0
98806,Port Said,30,Nicole Walker,1
98807,Assiut,56,Cynthia Chavez,0
98808,Assiut,28,Diane Kemp,1
98809,Damietta,49,Robin Rodriguez,1
98810,Cairo,52,Randy Rush,0
98811,Damietta,52,Katrina Davis,0
98812,Ismailia,28,Laura Mitchell,1
98813,Minya,44,Mark Clay,1
98814,Gharbiya,33,Nathan Mitchell,0
98815,Dakahlia,67,Lynn Weber,1
98816,Matrouh,45,Heather Kim,1
98817,North Sinai,61,Paul Little,0
98818,Sohag,42,Benjamin Gonzalez,1
98819,Damietta,29,Laura Craig,0
98820,Red Sea,77,Bethany Orozco,0
98821,Port Said,40,Jason Freeman,0
98822,South Sinai,45,Sarah Coleman,1
98823,Gharbiya,48,Dr. Joseph Griffin,1
98824,Beheira,24,Alan Stanley,1
98825,Assiut,77,Jennifer King,0
98826,Fayoum,37,Anna Crawford,1
98827,Port Said,41,Christina Abbott,0
98828,Ismailia,45,Mary Collins,1
98829,Ismailia,35,Kelly Garcia,1
98830,Gharbiya,18,Keith Humphrey,1
98831,Alexandria,28,Matthew Sanchez,0
98832,Luxor,49,Tracy Long,0
98833,Alexandria,28,Kevin Torres,1
98834,Red Sea,48,Sarah Mason,0
98835,Fayoum,53,Emily Singh,1
98836,Cairo,67,Victoria Fernandez,0
98837,Beni Suef,18,Kenneth Franklin,1
98838,Ismailia,30,Joshua Greene,0
98839,Cairo,43,Daniel Higgins,0
98840,Alexandria,53,Chad Ford,0
98841,Qaliubiya,38,Michael James,0
98842,Aswan,32,Paul Forbes,1
98843,Fayoum,68,Gary Miles,0
98844,Menofia,68,Joshua Lambert,0
98845,Kafr Al sheikh,54,Bryan Barnes,1
98846,Sohag,35,Pedro Rogers,0
98847,Gharbiya,21,Anthony Lopez,1
98848,Beni Suef,78,Michelle Ryan,1
98849,Minya,26,Lisa Schwartz,0
98850,Assiut,60,Alexis Donaldson,0
98851,Matrouh,26,Megan Hardin,0
98852,Alexandria,31,Thomas Arnold,0
98853,Alexandria,33,Ryan Ford,1
98854,Kafr Al sheikh,66,Ross Hammond,1
98855,Beheira,68,Michele Brown,0
98856,Assiut,22,Amanda Taylor,1
98857,Minya,61,Mr. Dean Dunn,1
98858,Qena,35,Brad Castro,1
98859,Dakahlia,71,Steven Medina,1
98860,Matrouh,75,Angela Simpson,1
98861,Alexandria,23,Phyllis Frazier,0
98862,Cairo,68,Joseph Cole,1
98863,Ismailia,72,Anthony Ball,1
98864,Assiut,62,Francisco Wilson,0
98865,Qena,79,Mario Cervantes,1
98866,Matrouh,19,Alexander Valenzuela,1
98867,Suez,45,Devin Brooks,1
98868,Beheira,22,Alexander Mendez,1
98869,Assiut,34,Tammy Wu,1
98870,North Sinai,35,Edward Lam,1
98871,Qena,41,Judith Johnson,1
98872,Damietta,34,Tonya Morris,0
98873,Kafr Al sheikh,69,Joanne Shaw,1
98874,Luxor,79,Veronica Garrett MD,0
98875,Dakahlia,30,Anthony Taylor,1
98876,Sharkia,41,Alexis Johnson,1
98877,Menofia,19,Emily Barnes,1
98878,Fayoum,57,Lynn Long,0
98879,Suez,57,Anthony Shea,1
98880,Matrouh,53,Andrew Hall,1
98881,Qena,78,Heather Gross,1
98882,New Valley,38,Dawn Huffman,1
98883,Minya,32,Alan Nelson,1
98884,Kafr Al sheikh,37,Teresa Sullivan,1
98885,Suez,70,Rebecca Munoz,0
98886,Assiut,38,Amanda Colon,0
98887,Suez,32,Jessica Villanueva,0
98888,Aswan,30,Melissa Sanchez MD,0
98889,Beni Suef,21,Paul Vasquez,0
98890,South Sinai,56,Heather Roman,1
98891,Luxor,30,Cathy Miller,1
98892,Cairo,50,Robin Edwards,0
98893,Sharkia,52,Ryan Hill,0
98894,Fayoum,25,Lawrence Price,1
98895,Damietta,58,Ronnie Clark,0
98896,Fayoum,53,Kayla Hernandez,0
98897,Suez,65,Alicia Edwards,0
98898,Fayoum,23,Debra Wilson,0
98899,Fayoum,78,Travis Evans,1
98900,Giza,31,Ruth Jenkins,0
98901,Menofia,75,Joseph Chang,1
98902,Luxor,47,Dr. Jessica Rios,1
98903,North Sinai,65,Gerald Brown,1
98904,Minya,30,Sandra Lutz,1
98905,Gharbiya,74,Timothy Pope,0
98906,Port Said,65,Laura Boyd,1
98907,Alexandria,37,Ashley Ortiz,1
98908,Damietta,58,Gail Murphy,0
98909,Kafr Al sheikh,51,Elizabeth Rhodes,1
98910,Cairo,76,Kevin Young,0
98911,Kafr Al sheikh,40,Brenda Morrow,0
98912,Sharkia,61,Larry Sandoval,1
98913,Minya,74,Sean Holland,0
98914,Minya,51,Lisa Lewis,0
98915,Dakahlia,40,Nicole Mcintosh,0
98916,Fayoum,49,Daniel Murray,0
98917,New Valley,61,David Nelson,0
98918,Damietta,29,Richard Anderson,0
98919,Fayoum,37,Stephen Jordan,0
98920,Dakahlia,18,Jerry Scott,1
98921,Assiut,33,Alexa Oneal,1
98922,Alexandria,48,Janice Davidson,1
98923,Damietta,26,Blake Taylor,1
98924,Gharbiya,34,Shannon Diaz,0
98925,Dakahlia,64,Timothy Gray,0
98926,Minya,54,Margaret Patton,0
98927,North Sinai,79,Nicholas Cunningham,0
98928,Qena,34,Brianna Rodriguez,0
98929,Beheira,40,Diane Costa,0
98930,Sharkia,35,Dennis Sexton,1
98931,Ismailia,47,Bryan Berry,0
98932,Damietta,20,Richard Carrillo,1
98933,Alexandria,54,Leslie Smith,0
98934,Red Sea,26,Kathleen Castillo,1
98935,Beheira,48,Mia Cortez,0
98936,Sohag,75,Nicholas Evans,1
98937,Menofia,53,Timothy Payne,0
98938,Beni Suef,77,Alexis Mathis,1
98939,Red Sea,30,Laura Reyes,0
98940,New Valley,22,Pamela James,0
98941,Qaliubiya,21,Anthony Jacobs,0
98942,Gharbiya,59,Mark Guzman,1
98943,Assiut,32,Dennis Norris,0
98944,Suez,33,April Howard,1
98945,Cairo,28,Michael Spencer,1
98946,South Sinai,71,Kimberly Johnson,1
98947,Gharbiya,39,Amanda Hartman,0
98948,Gharbiya,25,Marissa Page,1
98949,Cairo,77,Samantha Hernandez,1
98950,Cairo,61,Rachel Ellis,0
98951,Dakahlia,57,Rhonda Barrett,0
98952,Sohag,40,Raymond Kirk,0
98953,Damietta,61,Ethan Grant,1
98954,North Sinai,55,Dawn King,1
98955,Assiut,48,Kelly Schroeder,0
98956,Qena,60,Pamela Cooper,0
98957,Damietta,18,Haley Jimenez,1
98958,Assiut,62,Christian Harris,0
98959,Port Said,65,Jessica Bates,0
98960,Port Said,65,Jeffery Jackson,1
98961,Damietta,29,Angel Martinez,0
98962,Damietta,38,Amber Rosario,0
98963,Fayoum,32,Andrew Fitzgerald,0
98964,Sohag,41,Derek Schroeder,0
98965,Damietta,33,Cindy Smith,0
98966,Minya,45,Andrew Cook,1
98967,Menofia,22,Cole Jackson,0
98968,Beni Suef,68,Karen Torres,1
98969,Assiut,64,Alyssa Whitehead,1
98970,Menofia,28,Jose Boyd,1
98971,Giza,56,Matthew Scott,0
98972,Menofia,35,Kenneth Smith,1
98973,Giza,47,Veronica Carpenter,0
98974,Suez,68,Lori Chen,0
98975,Minya,73,Brianna Pearson,0
98976,Kafr Al sheikh,23,Steven Wright,0
98977,Red Sea,39,Michael Hampton,0
98978,Kafr Al sheikh,66,David Boyer,1
98979,Qaliubiya,20,Veronica Mccoy,1
98980,Cairo,60,George Flores,1
98981,Red Sea,69,Brian Cunningham,0
98982,Minya,74,Sarah Adkins,1
98983,Matrouh,48,Joseph Mack,0
98984,Suez,75,Savannah Smith,0
98985,Suez,30,Vincent Watson,0
98986,Giza,69,Brent Thomas,1
98987,Cairo,49,Melody Guzman,0
98988,Menofia,57,Bethany Orozco,0
98989,Sohag,60,Jennifer Patterson,1
98990,Giza,50,Eric Mccormick,0
98991,Minya,68,Gina Davis,1
98992,Sharkia,49,Matthew Cardenas,0
98993,Red Sea,46,Ronald Duffy,0
98994,Assiut,40,Jennifer Sanchez,1
98995,Beheira,30,Jared Morrow DDS,1
98996,Matrouh,45,Trevor Tran,0
98997,Giza,25,Tammy Wilson DVM,0
98998,Assiut,38,Jasmin Gonzales,1
98999,North Sinai,50,Stephen White Jr.,1
99000,New Valley,57,Joseph Howard,1
99001,Aswan,42,Timothy Snyder,1
99002,Sharkia,18,Ashley Brown,0
99003,Fayoum,78,Karla Webb,0
99004,Matrouh,40,Austin Torres,0
99005,Beni Suef,54,Paul Torres,1
99006,North Sinai,78,Mary Long,1
99007,South Sinai,50,Michelle Bowman,1
99008,Beni Suef,74,Glen Kelly,1
99009,Aswan,44,Catherine Burnett,1
99010,Aswan,72,Chris Griffith,0
99011,Gharbiya,36,Brenda Wood,0
99012,Cairo,36,Brian Reid,0
99013,Gharbiya,54,Adam Gray,1
99014,South Sinai,22,Erik Montoya,1
99015,Alexandria,44,Kevin Green,0
99016,Ismailia,45,Paul Roberts,0
99017,Fayoum,67,Jordan Jackson,1
99018,Beni Suef,67,Anna Grant,1
99019,Sharkia,21,Jacob Wells,0
99020,Sharkia,73,Samantha Harrington,1
99021,North Sinai,18,Kara Jenkins,1
99022,Gharbiya,65,John Robinson,0
99023,Beheira,32,Kimberly Wood,0
99024,Assiut,18,Melvin Fuller,0
99025,Gharbiya,18,Scott Crawford,1
99026,Minya,73,Holly Howard,0
99027,Matrouh,27,Jeremy Wilson,0
99028,Port Said,72,Lisa Knox,0
99029,Port Said,80,Jacqueline Gilbert,1
99030,Luxor,72,Robert Bailey,1
99031,Damietta,57,Jennifer King,0
99032,Suez,41,Erica Smith,1
99033,Red Sea,34,Kara Gonzalez,0
99034,Beheira,73,Todd Murray,0
99035,South Sinai,37,Amanda Brown,0
99036,Beni Suef,30,Aaron Hartman,1
99037,Luxor,72,Laurie Berger,1
99038,Alexandria,70,Tina Young,1
99039,Assiut,41,Howard Aguilar,1
99040,Port Said,51,Nicole Dixon,1
99041,Beheira,51,Jennifer Farrell,0
99042,Fayoum,30,Kyle Cervantes,0
99043,Gharbiya,61,Justin Lambert,0
99044,Matrouh,77,Samuel Krueger,1
99045,Menofia,45,Matthew Ward,1
99046,Giza,41,Lori Perry,0
99047,Beni Suef,29,Greg Jimenez,0
99048,Gharbiya,42,Gerald Flores,1
99049,Fayoum,73,Manuel Martinez,0
99050,Fayoum,20,Jessica Murray,1
99051,Ismailia,46,Timothy Gray,1
99052,Luxor,62,Rachel Lucero,0
99053,Beheira,31,Mrs. Judy Black,1
99054,North Sinai,68,Jessica Ortiz,0
99055,Qaliubiya,56,Timothy Gray,0
99056,Alexandria,55,Devin Kennedy,1
99057,Gharbiya,63,Kristina Martin,0
99058,Qaliubiya,26,George Hernandez,1
99059,Menofia,49,Catherine Hogan,0
99060,Gharbiya,75,Lindsey Garcia,1
99061,Damietta,49,William Tyler,0
99062,Aswan,25,Kristen Cervantes,1
99063,Assiut,42,Mr. Michael Allen,1
99064,Cairo,70,Karen Brooks,0
99065,Cairo,60,Ana Bautista,1
99066,North Sinai,50,Rodney Woodard,0
99067,Beheira,47,Michael Galvan,0
99068,Dakahlia,59,Tara James,0
99069,Aswan,61,Raymond Perez,0
99070,Gharbiya,55,Thomas Adams MD,1
99071,Qena,21,Cody Cooper,0
99072,Matrouh,45,Andrew Cook,0
99073,Alexandria,27,Mr. Kenneth Brown,1
99074,Qaliubiya,19,Patrick Mendez,1
99075,South Sinai,54,Sandra Landry,0
99076,Minya,70,Caroline Henry,0
99077,Qaliubiya,39,Paul Payne,1
99078,Giza,41,Curtis Johnson,0
99079,Cairo,22,Danielle Brady,1
99080,Giza,23,Bobby Wood,1
99081,Qaliubiya,64,Paul Powell,1
99082,Red Sea,73,William Baker,1
99083,Minya,43,Gloria Schneider,1
99084,Dakahlia,37,Vickie Diaz,1
99085,New Valley,21,Andrew Moore,1
99086,Fayoum,65,James Taylor,1
99087,Beni Suef,65,Chad Mueller,1
99088,Luxor,80,Breanna Hernandez,0
99089,Beni Suef,27,Valerie Parker,1
99090,Suez,47,Christian Adkins,0
99091,Assiut,67,Sarah Becker,0
99092,Giza,43,Tanya Woods,0
99093,Sohag,52,Tina Lee,0
99094,Red Sea,48,Mark Santiago,1
99095,Assiut,24,Martha Malone,0
99096,Aswan,65,Kenneth Quinn,1
99097,South Sinai,69,David Mason,1
99098,Beheira,46,Michael Nielsen,0
99099,Alexandria,76,Kathryn Roberts,0
99100,Beni Suef,70,Sierra Moore,1
99101,Giza,66,Regina Bennett,1
99102,Alexandria,58,Leslie Washington,0
99103,Matrouh,62,Emily Thomas,1
99104,Qaliubiya,33,Christina Carter,0
99105,Qena,55,Jennifer Jimenez,1
99106,Fayoum,69,Brandon Jackson,1
99107,Matrouh,55,Todd Evans,0
99108,South Sinai,21,Cameron Mcfarland,1
99109,Luxor,61,Angelica Wood,1
99110,Fayoum,31,Pamela Ryan,0
99111,Menofia,69,Dustin Morgan,1
99112,Port Said,48,Christopher Austin,1
99113,Red Sea,24,Daniel Barrett,1
99114,North Sinai,61,Paul Gutierrez,1
99115,Aswan,24,Alexander Garcia,0
99116,Assiut,36,Henry Olson,0
99117,Sohag,68,Lee Woods,0
99118,North Sinai,24,Michelle Bennett,1
99119,Beni Suef,64,Nicholas Miller,1
99120,Menofia,64,Thomas Anderson,1
99121,Red Sea,44,Kyle Thomas,1
99122,Aswan,56,Dr. Lauren Patrick,0
99123,Beheira,56,Alejandro Griffith,0
99124,Fayoum,43,Courtney Castillo,1
99125,Damietta,54,Thomas Keith,0
99126,Alexandria,20,Samantha White,0
99127,South Sinai,54,James Hayes,1
99128,Qaliubiya,26,Frank Holt,0
99129,Suez,48,Justin Reyes,0
99130,Fayoum,49,Melissa Robles,1
99131,Giza,21,Sharon Lee,0
99132,Gharbiya,23,Bill Richardson,0
99133,Dakahlia,42,Chelsea Weeks,1
99134,Ismailia,22,Jennifer Cannon,0
99135,Qaliubiya,27,Derek Holt,1
99136,North Sinai,75,Mr. Christopher Jones,0
99137,Fayoum,57,Jim Matthews,0
99138,Sharkia,68,Jessica Diaz,1
99139,Red Sea,64,Lisa Keller,0
99140,Fayoum,66,Mackenzie Cole,0
99141,Ismailia,38,Alan Quinn,1
99142,Port Said,40,Kayla Edwards,0
99143,Alexandria,70,Michelle Ellis,0
99144,Giza,80,Jordan Pollard,1
99145,Suez,23,Richard Porter,0
99146,Matrouh,58,Susan Sawyer,0
99147,Kafr Al sheikh,78,Laura Barnett,1
99148,Ismailia,79,Michael Gill,1
99149,Matrouh,47,James Harris,1
99150,South Sinai,58,Matthew Wiley,1
99151,Qena,68,Stephanie Rose,1
99152,Red Sea,31,Angela Webster,0
99153,Menofia,31,Caroline Jenkins,1
99154,Dakahlia,42,Andrea Brandt,1
99155,Port Said,39,James Dunlap,0
99156,Menofia,27,Jacob Herman,1
99157,Minya,29,Megan Strong,0
99158,South Sinai,54,Heather Mann,1
99159,Suez,72,Mary Burns,0
99160,Suez,69,Christopher Charles,1
99161,Beheira,79,Morgan Cameron,1
99162,Damietta,40,Mrs. Alison Webb,0
99163,Aswan,78,Mitchell Smith,1
99164,Qaliubiya,76,Robert Fisher,0
99165,Assiut,56,Derek Mcmillan,0
99166,Cairo,33,Steven Knox,0
99167,Suez,34,Douglas Wallace,1
99168,Assiut,34,Edward Washington,0
99169,South Sinai,45,Donald Lindsey,0
99170,Sharkia,69,Ian Monroe,0
99171,Suez,58,Jennifer Mann,0
99172,Beni Suef,27,Taylor Castillo,1
99173,Alexandria,51,Mary Taylor,1
99174,Beni Suef,31,Sean Kemp,1
99175,Sharkia,31,Lance Booth,1
99176,North Sinai,73,Janet Collins,1
99177,Red Sea,26,Christine Dixon,1
99178,Alexandria,26,Kevin Bailey,1
99179,Suez,40,Stephen Jimenez,1
99180,South Sinai,39,Isabella Mosley,0
99181,Assiut,46,David Morrow,1
99182,Qena,18,Sabrina Weber,0
99183,Minya,22,Trevor Callahan,0
99184,Damietta,65,Nicholas Harris,0
99185,Damietta,23,Sarah Castillo MD,1
99186,Suez,61,Alexandra Carpenter,0
99187,South Sinai,44,Tina Clark,0
99188,Beheira,47,Vicki Mckinney,0
99189,Cairo,35,Richard Salinas,0
99190,Qaliubiya,18,Chad Christensen,0
99191,Ismailia,38,Alexis Donaldson,0
99192,North Sinai,72,Antonio Richard,1
99193,Kafr Al sheikh,23,Angela Gonzales,1
99194,Luxor,74,Kathryn Moore,0
99195,Sharkia,64,Lisa Woods,1
99196,North Sinai,45,Joseph Wright,1
99197,Damietta,36,Adam Levine,1
99198,Fayoum,63,Thomas Tanner,0
99199,Fayoum,24,Natalie Thompson,1
99200,Dakahlia,68,Kristen Myers,1
99201,Minya,52,Christy Scott,0
99202,Fayoum,75,John Mckinney,0
99203,South Sinai,64,Rachel Lucero,0
99204,Fayoum,40,David Oliver,0
99205,Aswan,52,Rachel Stevens,1
99206,Damietta,77,Sarah Rojas,1
99207,Assiut,65,Lindsey Abbott,1
99208,North Sinai,26,Debra Sanchez,0
99209,Sharkia,39,Mary Carpenter,1
99210,Sharkia,21,Scott Gutierrez,0
99211,South Sinai,79,Chelsea Chapman,0
99212,Menofia,39,Randy Hill,0
99213,Alexandria,29,Angela Woods,1
99214,Menofia,60,Daniel Hernandez,0
99215,Dakahlia,33,Rebecca Evans,1
99216,Kafr Al sheikh,63,Samantha Williams,0
99217,Sohag,71,Aaron Cole,0
99218,Beni Suef,68,Caitlin Potter DDS,1
99219,Damietta,46,Nicholas Miller,0
99220,Suez,18,Mr. Andrew Mcdonald III,1
99221,Fayoum,25,Scott Meyer,1
99222,Port Said,71,Heather Delgado,1
99223,Luxor,36,Robert Hughes,0
99224,Fayoum,77,Mary Miles,0
99225,Giza,67,Crystal Hunt,0
99226,Beheira,52,Lauren Reese,0
99227,Gharbiya,59,Heather Wood,1
99228,Matrouh,29,Sean Harrison PhD,0
99229,Qena,67,Carol Ramirez,1
99230,Qaliubiya,19,Jacqueline Nelson,0
99231,South Sinai,60,Austin Kramer,1
99232,North Sinai,44,Jennifer Hodges,1
99233,North Sinai,43,Veronica Johnston,1
99234,Beheira,68,Derek Davenport,1
99235,Fayoum,54,Eugene Sanders,0
99236,Ismailia,79,David White,1
99237,Kafr Al sheikh,49,Casey Gardner,0
